"verse_id","language","text"
"11018026","DEU","Da nahmen sie den Stier , richteten ihn zu und riefen den Namen Baals an vom Morgen bis zum Mittag , indem sie flehten : "" Baal , erhöre uns ! "" Aber - kein Laut , keine Antwort . Und sie hinkten um den Altar , den sie gemacht hatten ."
"11018026","ENG","So they took the bull that was given them , and made it ready . They cried out to Baal from morning till the middle of the day . They said : » O Baal , give ear to us . « But there was no voice and no answer . They jumped up and down before the altar they had made ."
"11019010","DEU","Er antwortete : Geeifert habe ich für den Herrn , den Gott der Heerscharen ! Denn Israel hat dich verlassen ; deine Altäre haben sie niedergerissen und deine Propheten mit dem Schwert getötet . Ich allein bin übriggeblieben , und sie trachten darnach , mir das Leben zu nehmen ."
"11019010","ENG","He said : » I have been zealous for Jehovah , the God of hosts . The children of Israel have not kept your agreement covenant . They have destroyed your altars . They killed your prophets with the sword . I , even I , am the only one living . Now they seek to take my life too . «"
"11020017","DEU","Die Leute der Landvögte rückten zuerst aus . Da schickte man zu Benhadad und liess ihm sagen : Es sind Männer aus Samaria ausgerückt ."
"11020017","ENG","The servants of the chiefs who were over the divisions of the land went forward first . Benhadad sent out a patrol and they told him : » Men have come out from Samaria . «"
"11020018","DEU","Er aber sprach : Greift sie lebendig , ob sie in friedlicher oder feindlicher Absicht ausgezogen seien ."
"11020018","ENG","He said : » If they have come out for peace , take them alive and if they have come out for war , take them alive . «"
"11020028","DEU","Da trat der Gottesmann herzu und sprach zum König von Israel : So spricht der Herr : Weil die Syrer gesagt haben , der Gott Israels sei ein Gott der Berge und nicht ein Gott der Talgründe , so will ich diese ganze gewaltige Menge in deine Hand geben , damit ihr erkennt , dass ich der Herr bin ."
"11020028","ENG","A man of God came to the king of Israel . He said : » Jehovah says , ‘ Because the Aramaeans have said , » Jehovah is a god of the hills and not of the valleys ; I will give all this great army into your hands , and you will see that I am Jehovah . « ’ «"
"11020042","DEU","Der aber sprach zu ihm : So spricht der Herr : Weil du den Mann , der meinem Bann verfallen war , hast ziehen lassen , so musst du mit deinem Leben für ihn haften , und dein Volk für sein Volk ."
"11020042","ENG","He said to him : » These are the words of Jehovah : ‘ Because you have let go from your hands the man whom I had put to the curse , your life will be taken for his life , and your people for his people . ’ «"
"11021010","DEU","Und setzt zwei nichtswürdige Menschen ihm gegenüber ; die sollen wider ihn zeugen und sagen : "" Du hast Gott und dem König geflucht . "" Dann führt ihn hinaus und steinigt ihn zu Tode ."
"11021010","ENG","» Get two good-for-nothing persons to come before him and give witness that he has been cursing God and the king . Then take him out and have him stoned to death . «"
"11021019","DEU","und sage zu ihm : So spricht der Herr : Hast du nach deiner Mordtat auch schon das Erbe angetreten ? Und dann sage zu ihm : So spricht der Herr : An der Stätte , wo die Hunde das Blut Naboths geleckt haben , sollen die Hunde auch dein Blut lecken !"
"11021019","ENG","» Say to him : ‘ Jehovah says : » Have you put a man to death and taken his heritage ? «  ’ « » Then say : ‘ Jehovah says : » Your blood will become the drink of dogs ! You will go to the same place where the dogs drink the blood of Naboth . « ’ «"
"11021020","DEU","Ahab sprach zu Elia : Hast du mich gefunden , mein Feind ? Er antwortete : Ja , ich habe dich gefunden , weil du dich dazu hergegeben hast , zu tun , was dem Herrn missfällt ."
"11021020","ENG","Ahab said to Elijah : » Have you come face to face with me , O my enemy ? « Elijah said : » I have come to you because you have given yourself up to do evil in the eyes of Jehovah . «"
"11021022","DEU","ich will's mit deinem Hause machen wie mit dem Haus Jerobeams , des Sohnes Nebats , und wie mit dem Haus Baesas , des Sohnes Ahias , darum dass du ( mich ) zum Zorn gereizt und Israel zur Sünde verführt hast ."
"11021022","ENG","» Your family will become like the family of King Jeroboam son of Nebat and like the family of King Baasha son of Ahijah . This is because you have stirred up my anger by leading Israel into sin ."
"11021026","DEU","Er handelte ganz abscheulich , indem er den Götzen nachlief , gerade wie die Amoriter getan , die der Herr vor Israel vertrieben hat ."
"11021026","ENG","He committed the most shameful sins by worshiping idols the way the Amorites had done . Jehovah drove the Amorites from the land as the people of Israel advanced ."
"11022052","DEU","Ahasja , der Sohn Ahabs , wurde König über Israel in Samaria im siebzehnten Jahre Josaphats , des Königs von Juda , und regierte zwei Jahre über Israel ."
"11022052","ENG","He sinned against Jehovah , following the wicked example of his father Ahab , his mother Jezebel , and King Jeroboam , who had led Israel into sin ."
"12001005","DEU","Als die Boten zum König zurückkamen , fragte er sie : Warum kommt ihr denn wieder ?"
"12001005","ENG","The messengers returned to the king . » Why have you come back ? « He asked ."
"12002022","DEU","So wurde das Wasser gesund bis auf den heutigen Tag nach dem Worte , das Elisa geredet hatte ."
"12002022","ENG","That water has been pure ever since , just as Elisha said it would be ."
"12003002","DEU","Er tat , was dem Herrn missfiel , doch nicht wie sein Vater und seine Mutter ; denn er beseitigte die Baalssäulen , die sein Vater hatte machen lassen ."
"12003002","ENG","Though he was not as bad as his father or his mother Jezebel ; he sinned against Jehovah . He removed the image his father had made for the worship of Baal ."
"12004001","DEU","UND eine von den Frauen der Prophetenjünger flehte Elisa an und sprach : Dein Knecht , mein Mann , ist gestorben , und du weisst selbst , dass dein Knecht gottesfürchtig war . Nun kommt der Gläubiger und will sich meine beiden Knaben als Sklaven holen ."
"12004001","ENG","The widow of a member of a group of prophets said to Elisha : » My husband has died ! As you know , he was a man who respected God . A man to whom he owed money came to take away my two sons as slaves in payment for my husband's debt . «"
"12004013","DEU","Da befahl er ihm : Sage doch zu ihr : Sieh , du hast dich um uns so ängstlich bemüht ; was kann man für dich tun ? Brauchst du etwa Fürsprache beim König oder beim Feldhauptmann ? Sie antwortete : Ich wohne ja sicher inmitten meines Volkes ."
"12004013","ENG","he said to Gehazi : » Ask her what I can do for her in return for all the trouble she has had in providing for our needs . Maybe she would like me to go to the king or the army commander and put in a good word for her . « » I have all I need here among my own people , « she answered ."
"12005014","DEU","Nun ging er hinab und tauchte siebenmal im Jordan unter , wie der Gottesmann geboten hatte . Da wurde sein Leib wieder rein wie der Leib eines kleinen Kindes ."
"12005014","ENG","So Naaman went to the Jordan River and dipped himself in it seven times , as Elisha had instructed . He was completely cured . His flesh became firm and healthy like that of a child ."
"12005020","DEU","dachte Gehasi , der Diener des Gottesmannes Elisa : Da hat nun mein Herr diesen Syrer Naeman geschont und nicht von ihm angenommen , was er mitgebracht hat ; so wahr der Herr lebt , ich laufe ihm nach und hole mir etwas von ihm ."
"12005020","ENG","when Elisha's servant Gehazi said to himself : » My master has let Naaman get away without paying a thing ! He should have accepted what that Syrian offered him . By the living God Jehovah I will run after him and get something from him . «"
"12007012","DEU","Der König aber erhob sich in der Nacht und sprach zu seinen Dienern : Ich will euch sagen , was die Syrer gegen uns vorhaben . Sie wissen , dass wir Hunger leiden ; da sind sie denn aus dem Lager weggegangen , um sich auf dem Felde zu verbergen , und denken : "" Wenn sie aus der Stadt herauskommen , können wir sie lebendig greifen und in die Stadt eindringen . """
"12007012","ENG","The king got out of bed even though it was night . He said to his officials : » I will tell you what the Syrians are planning ! They know about the famine here , so they have left their camp to go and hide in the countryside . They think that we will leave the city to find food . Then they will take us alive and capture the city . «"
"12007015","DEU","Als sie ihnen nun bis an den Jordan nachzogen , siehe , da lagen alle Wege voller Kleider und Waffen , welche die Syrer auf ihrer hastigen Flucht von sich geworfen hatten . Da kehrten die Boten um und meldeten es dem König ."
"12007015","ENG","The men went to the Jordan . Along the road they saw the clothes and equipment that the Syrians had abandoned as they fled . Then they returned and reported to the king ."
"12007017","DEU","Der König aber hatte den Offizier , auf dessen Arm er sich stützte , zum Aufseher im Tore bestellt ; dort im Tore zertrat ihn das Volk , dass er starb , wie der Gottesmann verkündet hatte , als der König zu ihm hinabgekommen war ."
"12007017","ENG","The king of Israel put the city gate under the command of the officer who was his personal attendant . The officer was trampled to death there by the people and died , as Elisha had predicted when the king went to see him ."
"12008010","DEU","Elisa antwortete ihm : Geh hin und sage ihm : "" Du wirst genesen ! "" Aber der Herr hat mir gezeigt , dass er sterben muss ."
"12008010","ENG","Elisha answered : » Jehovah has revealed to me that he will die . However go to him and tell him that he will recover . «"
"12008013","DEU","Hasael sprach : Was ist denn dein Knecht , der Hund , dass er so Gewaltiges vollbringen sollte ? Elisa erwiderte : Der Herr hat dich mir als König über Syrien gezeigt ."
"12008013","ENG","» How could I ever be that powerful ? « Hazael asked . » I am nobody , only a dog . « Elisha replied : » Jehovah has revealed to me that you will be king of Syria . «"
"12008022","DEU","So machten sich die Edomiter von der Herrschaft Judas unabhängig bis auf den heutigen Tag . Damals fiel auch Libna ab , zu jener Zeit ."
"12008022","ENG","Edom has been independent of Judah ever since . The city of Libnah also revolted at that time ."
"12009020","DEU","Wieder meldete der Wächter : Er ist zu ihnen gekommen und kehrt nicht zurück . Das Jagen aber gleicht dem Jagen Jehus , des Enkels Nimsis ; er jagt wie rasend !"
